,Time,year_month,week,hour,unit,block,gfa,usage,Value
30607,2023-05-22 02:00:00,2023-05,21,02,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0534709234155649
30608,2023-05-22 03:00:00,2023-05,21,03,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0474312191458576
30609,2023-05-22 04:00:00,2023-05,21,04,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0122918092772867
30610,2023-05-22 05:00:00,2023-05,21,05,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0863688515779997
30611,2023-05-22 06:00:00,2023-05,21,06,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0877500972813672
30612,2023-05-22 07:00:00,2023-05,21,07,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0846717270178067
30613,2023-05-22 08:00:00,2023-05,21,08,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0708403909817462
30614,2023-05-22 09:00:00,2023-05,21,09,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.3437944931836049
30615,2023-05-22 10:00:00,2023-05,21,10,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0989818596529031
30616,2023-05-22 11:00:00,2023-05,21,11,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0833294189051339
30617,2023-05-22 12:00:00,2023-05,21,12,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0158824139798498
30618,2023-05-22 13:00:00,2023-05,21,13,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0612369394650013
30619,2023-05-22 14:00:00,2023-05,21,14,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.2351111060084537
30620,2023-05-22 15:00:00,2023-05,21,15,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.099313888804771
30621,2023-05-22 16:00:00,2023-05,21,16,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1054686902289521
30622,2023-05-22 17:00:00,2023-05,21,17,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0945324737611374
30623,2023-05-22 18:00:00,2023-05,21,18,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1138082223976306
30624,2023-05-22 19:00:00,2023-05,21,19,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0500061935068033
30625,2023-05-22 20:00:00,2023-05,21,20,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0342441186471263
30626,2023-05-22 21:00:00,2023-05,21,21,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0589115986463782
30627,2023-05-22 22:00:00,2023-05,21,22,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0444805117363778
30628,2023-05-22 23:00:00,2023-05,21,23,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0073441905426016
30629,2023-05-23 00:00:00,2023-05,21,00,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0676333027429027
30630,2023-05-23 01:00:00,2023-05,21,01,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0681875908648238
30631,2023-05-23 02:00:00,2023-05,21,02,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0146155033241888
30632,2023-05-23 03:00:00,2023-05,21,03,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0394073564179958
30633,2023-05-23 04:00:00,2023-05,21,04,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0151490384211804
30634,2023-05-23 05:00:00,2023-05,21,05,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0836288970612256
30635,2023-05-23 06:00:00,2023-05,21,06,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0914741212786736
30636,2023-05-23 07:00:00,2023-05,21,07,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0349625214854547
30637,2023-05-23 08:00:00,2023-05,21,08,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0985430403824686
30638,2023-05-23 09:00:00,2023-05,21,09,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.3089235500844202
30639,2023-05-23 10:00:00,2023-05,21,10,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1444706751765469
30640,2023-05-23 11:00:00,2023-05,21,11,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1186660812628956
30641,2023-05-23 12:00:00,2023-05,21,12,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1248367236034396
30642,2023-05-23 13:00:00,2023-05,21,13,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1450631164439739
30643,2023-05-23 14:00:00,2023-05,21,14,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0768605875299245
30644,2023-05-23 15:00:00,2023-05,21,15,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0669793401335169
30645,2023-05-23 16:00:00,2023-05,21,16,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.3896429602051318
30646,2023-05-23 17:00:00,2023-05,21,17,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.4739239443371891
30647,2023-05-23 18:00:00,2023-05,21,18,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.197600484159984
30648,2023-05-23 19:00:00,2023-05,21,19,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0330360769124706
30649,2023-05-23 20:00:00,2023-05,21,20,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0856036559586057
30650,2023-05-23 21:00:00,2023-05,21,21,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0413886016351587
30651,2023-05-23 22:00:00,2023-05,21,22,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0388951459556096
30652,2023-05-23 23:00:00,2023-05,21,23,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0430139905157638
30653,2023-05-24 00:00:00,2023-05,21,00,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0511817003785364
30654,2023-05-24 01:00:00,2023-05,21,01,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0430541753566291
30655,2023-05-24 02:00:00,2023-05,21,02,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0665438617749536
30656,2023-05-24 03:00:00,2023-05,21,03,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0612822238209266
30657,2023-05-24 04:00:00,2023-05,21,04,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0667953182177468
30658,2023-05-24 05:00:00,2023-05,21,05,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0298244820807325
30659,2023-05-24 06:00:00,2023-05,21,06,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0846063971085174
30660,2023-05-24 07:00:00,2023-05,21,07,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0076980452904726
30661,2023-05-24 08:00:00,2023-05,21,08,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0408362303667138
30662,2023-05-24 09:00:00,2023-05,21,09,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.6501974442091383
30663,2023-05-24 10:00:00,2023-05,21,10,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1290108531095891
30664,2023-05-24 11:00:00,2023-05,21,11,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1435736778811874
30665,2023-05-24 12:00:00,2023-05,21,12,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0981161261957457
30666,2023-05-24 13:00:00,2023-05,21,13,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0857742609213909
30667,2023-05-24 14:00:00,2023-05,21,14,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1352208989415578
30668,2023-05-24 15:00:00,2023-05,21,15,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.11963568753908
30669,2023-05-24 16:00:00,2023-05,21,16,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1152424752911296
30670,2023-05-24 17:00:00,2023-05,21,17,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1008382215235647
30671,2023-05-24 18:00:00,2023-05,21,18,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0215077073020279
30672,2023-05-24 19:00:00,2023-05,21,19,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0399124030109168
30673,2023-05-24 20:00:00,2023-05,21,20,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1189037525729036
30674,2023-05-24 21:00:00,2023-05,21,21,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1195071973671861
30675,2023-05-24 22:00:00,2023-05,21,22,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.090139179014424
30676,2023-05-24 23:00:00,2023-05,21,23,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0028705780002741
30677,2023-05-25 00:00:00,2023-05,21,00,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0433162331162404
30678,2023-05-25 01:00:00,2023-05,21,01,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0502520653509283
30679,2023-05-25 02:00:00,2023-05,21,02,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0987462349660031
30680,2023-05-25 03:00:00,2023-05,21,03,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0863351394819633
30681,2023-05-25 04:00:00,2023-05,21,04,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0083534228165815
30682,2023-05-25 05:00:00,2023-05,21,05,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0140244764089085
30683,2023-05-25 06:00:00,2023-05,21,06,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.031541213174041
30684,2023-05-25 07:00:00,2023-05,21,07,B3Z,dsta_blk-800-water,536.02,Shared Facilities,-0.0048577594967822
30685,2023-05-25 08:00:00,2023-05,21,08,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.127426421612187
30686,2023-05-25 09:00:00,2023-05,21,09,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.3202467778886211
30687,2023-05-25 10:00:00,2023-05,21,10,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0231115816640673
30688,2023-05-25 11:00:00,2023-05,21,11,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0651205049748565
30689,2023-05-25 12:00:00,2023-05,21,12,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0939213502557956
30690,2023-05-25 13:00:00,2023-05,21,13,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1520574977380537
30691,2023-05-25 14:00:00,2023-05,21,14,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.8068700547627125
30692,2023-05-25 15:00:00,2023-05,21,15,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.8279936542466406
30693,2023-05-25 16:00:00,2023-05,21,16,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1634677032975219
30694,2023-05-25 17:00:00,2023-05,21,17,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.167667518960849
30695,2023-05-25 18:00:00,2023-05,21,18,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.4069886625121569
30696,2023-05-25 19:00:00,2023-05,21,19,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1137828143134473
30697,2023-05-25 20:00:00,2023-05,21,20,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0844821999545051
30698,2023-05-25 21:00:00,2023-05,21,21,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0057936341830721
30699,2023-05-25 22:00:00,2023-05,21,22,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1068467829136052
30700,2023-05-25 23:00:00,2023-05,21,23,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0945000139370309
30701,2023-05-26 00:00:00,2023-05,21,00,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.024649227688194
30702,2023-05-26 01:00:00,2023-05,21,01,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0627245502086618
30703,2023-05-26 02:00:00,2023-05,21,02,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0384155614681351
30704,2023-05-26 03:00:00,2023-05,21,03,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0771559429920274
30705,2023-05-26 04:00:00,2023-05,21,04,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0375155979351697
30706,2023-05-26 05:00:00,2023-05,21,05,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0136623842303295
30707,2023-05-26 06:00:00,2023-05,21,06,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0169018606096611
30708,2023-05-26 07:00:00,2023-05,21,07,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0756506135805664
30709,2023-05-26 08:00:00,2023-05,21,08,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1391862993796894
30710,2023-05-26 09:00:00,2023-05,21,09,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1873840368848099
30711,2023-05-26 10:00:00,2023-05,21,10,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0481956218915034
30712,2023-05-26 11:00:00,2023-05,21,11,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0945137265315801
30713,2023-05-26 12:00:00,2023-05,21,12,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.2872242525496021
30714,2023-05-26 13:00:00,2023-05,21,13,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1651292819646247
30715,2023-05-26 14:00:00,2023-05,21,14,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1500396830489019
30716,2023-05-26 15:00:00,2023-05,21,15,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1166078483557241
30717,2023-05-26 16:00:00,2023-05,21,16,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1140666958740126
30718,2023-05-26 17:00:00,2023-05,21,17,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0811019822148772
30719,2023-05-26 18:00:00,2023-05,21,18,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0238275025909222
30720,2023-05-26 19:00:00,2023-05,21,19,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0312080366617438
30721,2023-05-26 20:00:00,2023-05,21,20,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0820943988085461
30722,2023-05-26 21:00:00,2023-05,21,21,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0851054550990658
30723,2023-05-26 22:00:00,2023-05,21,22,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0990181317718011
30724,2023-05-26 23:00:00,2023-05,21,23,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0163121111510666
30725,2023-05-27 00:00:00,2023-05,21,00,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0024044160936162
30726,2023-05-27 01:00:00,2023-05,21,01,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0896235189075321
30727,2023-05-27 02:00:00,2023-05,21,02,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0282344037431654
30728,2023-05-27 03:00:00,2023-05,21,03,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0289866215649484
30729,2023-05-27 04:00:00,2023-05,21,04,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0273805072899648
30730,2023-05-27 05:00:00,2023-05,21,05,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0813193129947176
30731,2023-05-27 06:00:00,2023-05,21,06,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1340088515045264
30732,2023-05-27 07:00:00,2023-05,21,07,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0963481665195064
30733,2023-05-27 08:00:00,2023-05,21,08,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0700802885684426
30734,2023-05-27 09:00:00,2023-05,21,09,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0895547470931809
30735,2023-05-27 10:00:00,2023-05,21,10,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1097419292772722
30736,2023-05-27 11:00:00,2023-05,21,11,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0748833718344753
30737,2023-05-27 12:00:00,2023-05,21,12,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0580310583683084
30738,2023-05-27 13:00:00,2023-05,21,13,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0564239982705587
30739,2023-05-27 14:00:00,2023-05,21,14,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0385079675772653
30740,2023-05-27 15:00:00,2023-05,21,15,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0611623591173782
30741,2023-05-27 16:00:00,2023-05,21,16,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1103217140867804
30742,2023-05-27 17:00:00,2023-05,21,17,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0854966640538414
30743,2023-05-27 18:00:00,2023-05,21,18,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0718927609340557
30744,2023-05-27 19:00:00,2023-05,21,19,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0330960184794927
30745,2023-05-27 20:00:00,2023-05,21,20,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0701018496148015
30746,2023-05-27 21:00:00,2023-05,21,21,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0485239990974116
30747,2023-05-27 22:00:00,2023-05,21,22,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0364945819849534
30748,2023-05-27 23:00:00,2023-05,21,23,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0479038665141292
30749,2023-05-28 00:00:00,2023-05,21,00,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0625581015722442
30750,2023-05-28 01:00:00,2023-05,21,01,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0913424640102384
30751,2023-05-28 02:00:00,2023-05,21,02,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0027802318499326
30752,2023-05-28 03:00:00,2023-05,21,03,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0864555183537267
30753,2023-05-28 04:00:00,2023-05,21,04,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.009245562677241
30754,2023-05-28 05:00:00,2023-05,21,05,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0759886126222305
30755,2023-05-28 06:00:00,2023-05,21,06,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0313401242194036
30756,2023-05-28 07:00:00,2023-05,21,07,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0386742783009428
30757,2023-05-28 08:00:00,2023-05,21,08,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0522923672932572
30758,2023-05-28 09:00:00,2023-05,21,09,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0151276727067201
30759,2023-05-28 10:00:00,2023-05,21,10,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0150873523272165
30760,2023-05-28 11:00:00,2023-05,21,11,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0208194825542477
30761,2023-05-28 12:00:00,2023-05,21,12,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0171579111513781
30762,2023-05-28 13:00:00,2023-05,21,13,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0752268006625977
30763,2023-05-28 14:00:00,2023-05,21,14,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.3065133252358544
30764,2023-05-28 15:00:00,2023-05,21,15,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.2504348169662018
30765,2023-05-28 16:00:00,2023-05,21,16,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0732358444807062
30766,2023-05-28 17:00:00,2023-05,21,17,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1230513868382497
30767,2023-05-28 18:00:00,2023-05,21,18,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0009275589259266
30768,2023-05-28 19:00:00,2023-05,21,19,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0998214647547268
30769,2023-05-28 20:00:00,2023-05,21,20,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0956877834156639
30770,2023-05-28 21:00:00,2023-05,21,21,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0333043885297462
30771,2023-05-28 22:00:00,2023-05,21,22,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0936305339607489
30772,2023-05-28 23:00:00,2023-05,21,23,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0639240638281423
30773,2023-05-29 00:00:00,2023-05,22,00,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0448798311940104
30774,2023-05-29 01:00:00,2023-05,22,01,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.07303687900077
30775,2023-05-29 02:00:00,2023-05,22,02,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0012467763002021
30776,2023-05-29 03:00:00,2023-05,22,03,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0840876145086139
30777,2023-05-29 04:00:00,2023-05,22,04,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0340415477472169
30778,2023-05-29 05:00:00,2023-05,22,05,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0532473462782895
30779,2023-05-29 06:00:00,2023-05,22,06,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0541578954880833
30780,2023-05-29 07:00:00,2023-05,22,07,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0957180154798231
30781,2023-05-29 08:00:00,2023-05,22,08,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.3349963926167102
30782,2023-05-29 09:00:00,2023-05,22,09,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.4141485017576791
30783,2023-05-29 10:00:00,2023-05,22,10,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1080856944610508
30784,2023-05-29 11:00:00,2023-05,22,11,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1364044301457409
30785,2023-05-29 12:00:00,2023-05,22,12,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.10178024581027
30786,2023-05-29 13:00:00,2023-05,22,13,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1463393315712857
30787,2023-05-29 14:00:00,2023-05,22,14,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.20756291609126
30788,2023-05-29 15:00:00,2023-05,22,15,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0503288473631225
30789,2023-05-29 16:00:00,2023-05,22,16,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.131823561342414
30790,2023-05-29 17:00:00,2023-05,22,17,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1215160739945294
30791,2023-05-29 18:00:00,2023-05,22,18,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1434244893644066
30792,2023-05-29 19:00:00,2023-05,22,19,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0993236584964362
30793,2023-05-29 20:00:00,2023-05,22,20,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0615763911246412
30794,2023-05-29 21:00:00,2023-05,22,21,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0910659173349777
30795,2023-05-29 22:00:00,2023-05,22,22,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0690694770121148
30796,2023-05-29 23:00:00,2023-05,22,23,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1062512580086102
30797,2023-05-30 00:00:00,2023-05,22,00,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0199214892937671
30798,2023-05-30 01:00:00,2023-05,22,01,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0286645291710417
30799,2023-05-30 02:00:00,2023-05,22,02,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0862867618778818
30800,2023-05-30 03:00:00,2023-05,22,03,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0982940795823534
30801,2023-05-30 04:00:00,2023-05,22,04,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0240269811179154
30802,2023-05-30 05:00:00,2023-05,22,05,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0040139134680622
30803,2023-05-30 06:00:00,2023-05,22,06,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0766144400518739
30804,2023-05-30 07:00:00,2023-05,22,07,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0990119187301726
30805,2023-05-30 08:00:00,2023-05,22,08,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0617062261056555
30806,2023-05-30 09:00:00,2023-05,22,09,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.6139813723974646
30807,2023-05-30 10:00:00,2023-05,22,10,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1061941918995481
30808,2023-05-30 11:00:00,2023-05,22,11,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0603627344898601
30809,2023-05-30 12:00:00,2023-05,22,12,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1388050654688473
30810,2023-05-30 13:00:00,2023-05,22,13,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1257576925658791
30811,2023-05-30 14:00:00,2023-05,22,14,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.2269315603033826
30812,2023-05-30 15:00:00,2023-05,22,15,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0668892240515785
30813,2023-05-30 16:00:00,2023-05,22,16,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1020478972455364
30814,2023-05-30 17:00:00,2023-05,22,17,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1093546753624416
30815,2023-05-30 18:00:00,2023-05,22,18,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.1232755683785503
30816,2023-05-30 19:00:00,2023-05,22,19,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0728878283483448
30817,2023-05-30 20:00:00,2023-05,22,20,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0272778801773049
30818,2023-05-30 21:00:00,2023-05,22,21,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.032756832487481
30819,2023-05-30 22:00:00,2023-05,22,22,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0253997717205121
30820,2023-05-30 23:00:00,2023-05,22,23,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0831749766260706
30821,2023-05-31 00:00:00,2023-05,22,00,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0250407437356395
30822,2023-05-31 01:00:00,2023-05,22,01,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0365232297420728
30823,2023-05-31 02:00:00,2023-05,22,02,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0548382531428292
30824,2023-05-31 03:00:00,2023-05,22,03,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0356743147884683
30825,2023-05-31 04:00:00,2023-05,22,04,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0538887081633653
30826,2023-05-31 05:00:00,2023-05,22,05,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0773034625504276
30827,2023-05-31 06:00:00,2023-05,22,06,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0949899562262993
30828,2023-05-31 07:00:00,2023-05,22,07,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0269143811405553
30829,2023-05-31 08:00:00,2023-05,22,08,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.067990852526547
30830,2023-05-31 09:00:00,2023-05,22,09,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.6662861060959877
30831,2023-05-31 10:00:00,2023-05,22,10,B3Z,dsta_blk-800-water,536.02,Shared Facilities,0.0715023358856581
